required_mean_speed_kmh,proxy_energy_MJ_per_passenger,non_airborne_minutes,airborne_minutes,routing_margin,L_over_D_screen,allocated_mass_kg
1254478.248248684,3112.2965249706695,59.43443648116009,0.5655635188399089,0.2456831053756557,9.293161838304975,160.84550407677506
,4631.273367835439,65.13215966222423,-5.132159662224225,0.20475670424585574,4.23680671314659,97.75653406485365
,2675.0858186521573,77.31951781657855,-17.319517816578553,0.24122324059518827,9.663788035446704,133.8324866135069
101970.31004981045,3474.355947877288,54.17589453491043,5.824105465089573,0.0427159615530989,7.4884426797869965,130.4760894708573
100554.27202997,1902.8978504623094,53.47641382557785,6.5235861744221495,0.1517281478064962,11.221845317120184,126.99034357839321
145998.47192310597,2901.78299637773,55.70708009216425,4.292919907835753,0.10043437275871497,11.223375209569298,144.95416327098835
224296.6142466725,7582.130923475548,57.160753552052235,2.8392464479477653,0.11812114394143755,4.808461882393971,134.4007805759815
1908934.3787622326,2542.7705317502136,59.6672861607952,0.3327138392047999,0.11512850176572359,8.780838178520998,102.73938748180089
45350.05278906513,1478.26124359594,45.14354725123507,14.85645274876493,0.18292163263588923,11.901944945761755,110.47231991183247
,3554.7780268626057,63.895543778985015,-3.895543778985015,0.16611649618020427,6.085453742556298,100.41488989357934
39249768.03838756,2892.9929093267465,59.98294551174911,0.017054488250892064,0.17527321288128866,9.71784550893722,178.5207610743318
